id,name,longitude,latitude,distance,rate,kinds,country
12880712,резиденции москва - сервисные апартаменты,37.6178207,55.7571411,152.64104139,3,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
7001744,Москва,37.6174622,55.7573318,170.8265122,3,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
11202434,Националь,37.6137352,55.7567902,249.45431696,7,"accomodations,other_hotels",Россия
11293682,Ритц-Карлтон,37.6129532,55.7573204,321.31158253,3,"accomodations,other_hotels",Россия
15377403,Интурист,37.6127777,55.7572212,325.09570911,3,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
14424893,гостиница метрополь,37.6214867,55.7584267,393.2387053,7,"accomodations,cultural,cinemas,theatres_and_entertainments,interesting_places,other_hotels",Россия
3900588,Д`отель,37.6122208,55.7580414,405.06678775,1,"accomodations,other_hotels",Россия
15606439,Славянский базар (ресторан),37.6227798,55.7577782,408.62231079,7,"accomodations,other_hotels",Россия
11833911,Метрополь,37.62117,55.758831,415.98993701,7,"architecture,historic_architecture,accomodations,theatres_and_entertainments,cultural,cinemas,interesting_places,other_hotels,restaurants,foods,tourist_facilities,other_buildings_and_structures",Россия
3900621,камергерскии,37.613781,55.7598267,499.83089913,2,"accomodations,other_hotels",Россия
3908629,seven hills лубянка,37.6254349,55.7574959,544.55084839,2,"accomodations,other_hotels",Россия
11682151,Арарат,37.6214371,55.7601089,545.71433612,3,"accomodations,other_hotels,restaurants,foods,tourist_facilities",Россия
3900622,Stay Inn,37.6143188,55.7604179,547.10372284,1,"accomodations,hostels",Россия
11648571,Арарат Парк Хаятт,37.6217613,55.7600861,553.30043793,3,"accomodations,other_hotels",Россия
3908606,отель матрешка,37.6226006,55.7599678,571.07132625,2,"accomodations,other_hotels",Россия
3900630,отель старыи город на кузнецком,37.6162262,55.7610397,587.21917987,2,"accomodations,other_hotels",Россия
3908660,отель на кузнецком,37.6177101,55.7612305,605.06285723,2,"accomodations,other_hotels",Россия
3908571,Никольская,37.6256065,55.7587852,618.27718047,2,"accomodations,other_hotels",Россия
14421254,савои,37.6233864,55.7603607,635.37773696,3,"accomodations,other_hotels",Россия
3900729,отель на кузнецком,37.616909,55.7616196,648.54104888,2,"accomodations,other_hotels",Россия
3900551,Ассамблея Никитская,37.6069756,55.7563705,651.42032455,2,"accomodations,other_hotels",Россия
11821674,Савой,37.623291,55.7606239,655.68366356,3,"accomodations,other_hotels,foods,restaurants,tourist_facilities",Россия
3900728,бутик отель столешников,37.6153793,55.7618446,683.75010895,2,"accomodations,other_hotels",Россия
3900366,велии отель моховая москва,37.6104164,55.7510147,685.88979599,2,"accomodations,other_hotels",Россия
3908703,отель софи,37.62323,55.7611427,701.66007999,2,"accomodations,other_hotels",Россия
3900716,La Maison Residence,37.6134644,55.7622261,754.9330827,2,"accomodations,other_hotels",Россия
3900468,Полянка,37.6060143,55.7584991,769.59071777,1,"accomodations,hostels",Россия
15722301,Арагви,37.6108284,55.7616692,769.49390656,7,"accomodations,other_hotels,restaurants,foods,tourist_facilities",Россия
9519618,отель акварель,37.614727,55.762558,769.45170245,2,"accomodations,other_hotels",Россия
11375399,Музей-квартира Н.С. Голованова,37.6058426,55.758358,773.67578304,7,"architecture,historic,accomodations,museums,other_museums,historic_architecture,apartments,monuments_and_memorials,burial_places,cultural,interesting_places,other_burial_places,monuments,other_buildings_and_structures",Россия
3900313,Времена года,37.6054001,55.7534485,791.72885424,2,"accomodations,other_hotels",Россия
3900361,гостиница ин таим,37.6074181,55.7512665,799.69867353,2,"accomodations,other_hotels",Россия
3884815,отель марриотт москва роиал аврора,37.6163673,55.76297,800.57653527,2,"accomodations,other_hotels",Россия
3900322,Ситикомфорт,37.604351,55.7553673,814.40097944,2,"accomodations,other_hotels",Россия
10066759,отель неаполь,37.6051521,55.7588043,832.6874963,2,"accomodations,other_hotels",Россия
9592030,Гостевой дом при посольстве Украины,37.6062851,55.7603455,856.98449289,1,"accomodations,other_hotels",Россия
6016402,Гостевой дом при Посольстве Азербайджана,37.6059723,55.7601051,857.81457995,1,"accomodations,other_hotels",Россия
9688258,Red Kremlin,37.6063271,55.7512093,857.75270336,1,"accomodations,hostels",Россия
3900362,Landmark,37.6071281,55.7505646,864.62746543,1,"accomodations,hostels",Россия
3908670,петр 1,37.6197586,55.763504,871.48341487,2,"accomodations,other_hotels",Россия
14686310,Россия,37.6288872,55.7513885,877.88628124,3,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
3900412,Коуртъярд Бай Мариотт Москва Центр,37.6038361,55.7580299,881.0976225,2,"accomodations,other_hotels",Россия
3900717,Юрий Долгорукий,37.6129417,55.7633667,885.79056214,1,"accomodations,hostels",Россия
9690685,Why not,37.6032295,55.7570915,895.0691679,2,"accomodations,hostels",Россия
3900718,Хостелы Рус Театральная,37.6139069,55.7636528,899.98396294,1,"accomodations,hostels",Россия
3900643,Moscow Style,37.6081848,55.7620811,903.58424001,1,"accomodations,hostels",Россия
3908715,One,37.6258011,55.7623825,906.65054762,2,"accomodations,hostels",Россия
3900730,хостел уютная компания,37.6145477,55.7638092,908.37402851,2,"accomodations,hostels",Россия
9688260,хостел «алекс»,37.6030006,55.7571526,910.22465373,2,"accomodations,hostels",Россия
9688259,Колобок,37.602951,55.757122,912.73576422,1,"accomodations,hostels",Россия
3908679,гостиница будапешт,37.6190681,55.7639961,919.12025808,2,"accomodations,other_hotels",Россия
9690688,Day'n'Night,37.6307564,55.7592888,929.91997021,1,"accomodations,hostels",Россия
3900451,Никитская капсула,37.6025734,55.7571487,936.8314026,2,"accomodations,hostels",Россия
3908680,Yu hostel,37.6183853,55.7642174,939.73660666,1,"accomodations,hostels",Россия
3908681,Bolshoi,37.6190262,55.7641869,940.10507051,1,"accomodations,hostels",Россия
9690689,Rainbow,37.6310425,55.7592049,942.41853365,1,"accomodations,hostels",Россия
3900450,Ключевой элемент,37.6023254,55.7573967,956.78111249,1,"accomodations,other_hotels",Россия
3900741,P17,37.6162872,55.76437,956.45198344,1,"accomodations,other_hotels",Россия
3908743,отель маросеика 2/15,37.6324043,55.757164,960.30782115,2,"accomodations,other_hotels",Россия
14458646,Гостиница «Центральная»,37.6086121,55.7630539,974.74139127,3,"accomodations,other_hotels",Россия
3900449,отель чаиковскии,37.601944,55.7572212,977.00068871,2,"accomodations,other_hotels",Россия
3900442,статус отель,37.6018715,55.7571983,981.07286005,2,"accomodations,other_hotels",Россия
3900661,отель лафаетт,37.6096992,55.7634926,980.58316518,2,"accomodations,other_hotels",Россия
3900740,отель петровка 17,37.6157303,55.7645798,982.39252641,2,"accomodations,other_hotels",Россия
3900337,Пафос,37.6102638,55.7479019,984.32281568,1,"accomodations,other_hotels",Россия
3900631,ситикомфорт на тверскои,37.606781,55.7623787,986.36190341,2,"accomodations,other_hotels",Россия
11618087,Балчуг Гриль,37.6257477,55.7483139,988.04983251,3,"accomodations,other_hotels,restaurants,foods,tourist_facilities",Россия
3900651,Citadel Comfort,37.6095352,55.7635193,988.05528005,2,"accomodations,other_hotels",Россия
10066764,FriendHouse,37.6152802,55.7646217,990.43416017,1,"accomodations,hostels",Россия
3900659,Елисеевский,37.6095848,55.7635689,991.41347072,1,"accomodations,other_hotels",Россия
11573074,Балчуг Кемпински,37.62603,55.7482262,1005.7596556,3,"accomodations,other_hotels",Россия
10066763,Courtyard Petrovka,37.6154213,55.7647743,1006.12934194,1,"accomodations,other_hotels",Россия
3900660,БонАпарт,37.6095848,55.7637634,1010.32648201,1,"accomodations,other_hotels",Россия
3900241,Z-Hostel,37.6049309,55.7499695,1012.26268826,1,"accomodations,hostels",Россия
3908723,пафос у кремля,37.6267509,55.7631912,1014.44235338,2,"accomodations,guest_houses",Россия
3900645,Бруно,37.6087379,55.7635307,1014.59228385,1,"accomodations,other_hotels",Россия
3900694,Inga,37.6097679,55.7638779,1016.26893182,1,"accomodations,other_hotels",Россия
3908724,хостел крыша,37.6328125,55.7586479,1024.1280623,2,"accomodations,hostels",Россия
3900340,Кремлевский,37.6099052,55.7475891,1025.43168902,1,"accomodations,hostels",Россия
3900339,Кремлевские Огни,37.6091652,55.7478027,1026.53729503,1,"accomodations,hostels",Россия
3900338,Nereus,37.609623,55.7476387,1028.69335669,2,"accomodations,hostels",Россия
3900652,«версаль на тверскои»,37.6088524,55.7638016,1036.87649108,2,"accomodations,hostels",Россия
3908690,TNT,37.6220093,55.7647324,1037.38431432,1,"accomodations,hostels",Россия
3900293,Kind Cat,37.6006279,55.7555504,1047.13420844,1,"accomodations,hostels",Россия
3908756,Подушкин,37.633564,55.7580338,1050.89135927,1,"accomodations,adult_hotels,adult,love_hotels",Россия
3908755,хостел «goodmood»,37.6336021,55.7580185,1052.90217238,2,"accomodations,hostels",Россия
3900693,Mansilion,37.6090889,55.7640305,1051.57253548,2,"accomodations,other_hotels",Россия
3900467,Moscow Style,37.6031532,55.7609787,1058.8521968,1,"guest_houses,accomodations",Россия
10066993,троика отель москва,37.6270905,55.7480392,1060.54948557,2,"accomodations,other_hotels",Россия
3908767,Myasnitsky Courtyard,37.6319618,55.7605782,1063.23156253,2,"accomodations,other_hotels",Россия
3908779,Royal,37.6343918,55.7558517,1073.19311687,1,"accomodations,other_hotels",Россия
3900517,Hostel77,37.6054077,55.7627907,1078.36639247,1,"accomodations,hostels",Россия
10067007,PS,37.6330986,55.7596436,1080.30090595,1,"accomodations,hostels",Россия
3908689,гостиница годунов,37.6219902,55.7651176,1078.57098211,2,"accomodations,other_hotels",Россия
9690687,сафари хостел,37.6178017,55.765522,1082.76510036,2,"accomodations,hostels",Россия
3900672,тверская лофт отель москва,37.608551,55.7641983,1084.59869701,2,"accomodations,hostels",Россия
6016545,Ист-Вест,37.6014748,55.7597389,1086.04931458,2,"accomodations,other_hotels",Россия
3908768,Панамас,37.633194,55.7596931,1088.01345653,1,"accomodations,hostels",Россия
3908793,Наполеон,37.6341171,55.7582016,1089.2914209,2,"accomodations,hostels",Россия
9688264,Friday,37.6346512,55.7564774,1092.02620315,2,"accomodations,hostels",Россия
3908554,китаи-город отель,37.6346397,55.7547607,1094.89825007,2,"accomodations,other_hotels",Россия
3900662,отель тверская 12,37.6073036,55.7638588,1094.97959084,2,"accomodations,other_hotels",Россия
3900669,Парадиз Бутик А.В. Тверская,37.6073265,55.7638702,1095.1035903,2,"accomodations,other_hotels",Россия
3900695,Jazz,37.6114273,55.7650681,1095.74326001,1,"accomodations,hostels",Россия
3908780,Пижамас,37.6331139,55.7600098,1097.98775655,1,"accomodations,hostels",Россия
11556543,Балчук,37.6260834,55.7472801,1097.17909679,3,"accomodations,other_hotels,food_courts,foods,tourist_facilities",Россия
3908819,ситикомфорт китаи-город,37.6340675,55.7587395,1102.43898271,2,"accomodations,other_hotels",Россия
3900671,«версаль на тверскои»,37.6079369,55.7642021,1104.76669914,2,"accomodations,hostels",Россия
